,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
56604,12353527,JE215406,04/17/2021 10:52:00 AM,019XX W MONTEREY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,POLICE FACILITY / VEHICLE PARKING LOT,False,False,2212,22,19.0,75,11,1165742.0,1830843.0,2021,05/04/2021 04:47:22 PM,41.691413679,-87.66882624600001,"(41.691413679, -87.668826246)"
56606,12355064,JE217471,04/24/2021 12:15:00 PM,030XX W BELLE PLAINE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1724,17,33.0,16,11,1155217.0,1927096.0,2021,05/04/2021 04:47:22 PM,41.955760587,-87.704781705,"(41.955760587, -87.704781705)"
56607,12350656,JE212052,04/27/2021 05:00:00 PM,023XX W OGDEN AVE,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,1233,12,28.0,28,08A,1161029.0,1894432.0,2021,05/04/2021 04:49:08 PM,41.866009176,-87.68432409100001,"(41.866009176, -87.684324091)"
56608,12350547,JE211697,04/27/2021 12:01:00 PM,116XX S HALSTED ST,0460,BATTERY,SIMPLE,STREET,False,False,524,5,34.0,53,08B,1173060.0,1828134.0,2021,05/04/2021 04:49:08 PM,41.683821715,-87.642113853,"(41.683821715, -87.642113853)"
56609,12353974,JE216034,04/22/2021 09:00:00 AM,075XX S DANTE AVE,0810,THEFT,OVER $500,RESIDENCE,False,True,411,4,8.0,43,06,1187182.0,1855243.0,2021,05/04/2021 04:47:22 PM,41.757889266,-87.589560944,"(41.757889266, -87.589560944)"
56610,12350185,JE211334,04/27/2021 12:08:00 AM,026XX S CALIFORNIA AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1033,10,24.0,30,04B,1158126.0,1886449.0,2021,05/04/2021 04:49:08 PM,41.844162699,-87.695199039,"(41.844162699, -87.695199039)"
56611,12352577,JE214392,04/27/2021 09:30:00 PM,071XX S RACINE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,734,7,6.0,67,04A,1169550.0,1857626.0,2021,05/04/2021 04:49:08 PM,41.764828675,-87.65411099299999,"(41.764828675, -87.654110993)"
56613,12352938,JE214736,04/26/2021 08:00:00 AM,058XX S LAFAYETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,232,2,20.0,40,08B,1176978.0,1866233.0,2021,05/04/2021 04:47:22 PM,41.788283017,-87.626626159,"(41.788283017, -87.626626159)"
56614,12350231,JE211370,04/27/2021 03:57:00 AM,048XX N MAGNOLIA AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,2033,20,47.0,3,04B,1167072.0,1932190.0,2021,05/04/2021 04:49:08 PM,41.969491841,-87.66105326700001,"(41.969491841, -87.661053267)"
56615,12350903,JE211898,04/27/2021 03:37:00 PM,002XX N CENTRAL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,1512,15,29.0,25,04A,1139004.0,1901064.0,2021,05/04/2021 04:49:08 PM,41.884636728000004,-87.76501921799999,"(41.884636728, -87.765019218)"
56616,12350108,JE211298,04/27/2021 12:26:00 AM,124XX S PRINCETON AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,True,523,5,34.0,53,08A,1176536.0,1822400.0,2021,05/04/2021 04:49:08 PM,41.668009488,-87.629560831,"(41.668009488, -87.629560831)"
56618,12350878,JE212266,04/27/2021 09:04:00 PM,027XX W CERMAK RD,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1023,10,12.0,30,06,1158262.0,1889274.0,2021,05/04/2021 04:49:08 PM,41.851912036,-87.694622835,"(41.851912036, -87.694622835)"
56619,12350556,JE211709,04/27/2021 11:45:00 AM,010XX W 88TH ST,0553,ASSAULT,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,STREET,True,False,2222,22,21.0,71,04A,1171043.0,1846466.0,2021,05/04/2021 04:49:08 PM,41.734171678,-87.648964086,"(41.734171678, -87.648964086)"
56620,12351213,JE211727,04/27/2021 12:50:00 PM,037XX W 26TH ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,1013,10,22.0,30,08B,1151885.0,1886466.0,2021,05/04/2021 04:49:08 PM,41.844334316,-87.718102101,"(41.844334316, -87.718102101)"
56621,12350415,JE211480,04/27/2021 09:20:00 AM,058XX S CALUMET AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,232,2,20.0,40,04A,1179481.0,1866331.0,2021,05/04/2021 04:49:08 PM,41.788495114,-87.617445696,"(41.788495114, -87.617445696)"
56622,12350951,JE212302,04/27/2021 07:30:00 PM,023XX E 93RD ST,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,False,False,413,4,7.0,48,08B,1193360.0,1843756.0,2021,05/04/2021 04:49:08 PM,41.726219145,-87.567294437,"(41.726219145, -87.567294437)"
56623,12353332,JE215354,04/11/2021 02:00:00 PM,046XX S WHIPPLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,922,9,15.0,58,14,1156817.0,1873723.0,2021,05/04/2021 04:47:22 PM,41.809267571999996,-87.700346949,"(41.809267572, -87.700346949)"
56624,12351163,JE212437,04/27/2021 11:51:00 PM,023XX W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,1225,12,27.0,28,08B,1160855.0,1898111.0,2021,05/04/2021 04:49:08 PM,41.876108306,-87.68486082700001,"(41.876108306, -87.684860827)"
56625,12350842,JE212112,04/27/2021 03:30:00 PM,086XX S JEFFERY BLVD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,GAS STATION,False,False,412,4,8.0,45,04B,1191018.0,1848019.0,2021,05/04/2021 04:49:08 PM,41.7379741,-87.57573578,"(41.7379741, -87.57573578)"
56626,12350929,JE212330,04/27/2021 08:00:00 PM,008XX W LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214,12,27.0,28,14,1170930.0,1901670.0,2021,05/04/2021 04:49:08 PM,41.88565961,-87.647764729,"(41.88565961, -87.647764729)"
56627,12350192,JE211309,04/27/2021 02:00:00 AM,078XX S INGLESIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,624,6,8.0,69,08B,1183923.0,1853179.0,2021,05/04/2021 04:49:08 PM,41.752302139,-87.601568999,"(41.752302139, -87.601568999)"
56628,12350297,JE211484,04/27/2021 12:01:00 AM,005XX W MELROSE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1925,19,44.0,6,14,1172108.0,1921905.0,2021,05/04/2021 04:49:08 PM,41.941159561999996,-87.64284068799999,"(41.941159562, -87.642840688)"
56629,12350668,JE211976,04/27/2021 04:45:00 PM,039XX S INDIANA AVE,0560,ASSAULT,SIMPLE,STREET,False,True,213,2,3.0,38,08A,1178247.0,1878965.0,2021,05/04/2021 04:49:08 PM,41.823192045999996,-87.62158666200001,"(41.823192046, -87.621586662)"
56630,12350609,JE211707,04/27/2021 11:40:00 AM,015XX N KEELER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2534,25,26.0,23,08A,1148100.0,1909942.0,2021,05/04/2021 04:49:08 PM,41.908828745,-87.731388327,"(41.908828745, -87.731388327)"
56631,12354107,JE208944,04/24/2021 05:20:00 PM,079XX S ASHLAND AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,611,6,21.0,71,04A,1167051.0,1852166.0,2021,05/04/2021 04:47:22 PM,41.749899475,-87.663426378,"(41.749899475, -87.663426378)"
56632,12350633,JE212030,04/27/2021 05:23:00 PM,065XX S WOOD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,725,7,15.0,67,04A,1165465.0,1861355.0,2021,05/04/2021 04:49:08 PM,41.775149092,-87.668978118,"(41.775149092, -87.668978118)"
56635,12350105,JE211284,04/27/2021 12:50:00 AM,007XX E 45TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,221,2,4.0,38,06,1181812.0,1875333.0,2021,05/04/2021 04:49:08 PM,41.813143779,-87.608620576,"(41.813143779, -87.608620576)"
56636,12351032,JE212073,04/27/2021 05:40:00 PM,066XX S OAKLEY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,832,8,16.0,66,04A,1162218.0,1860525.0,2021,05/04/2021 04:49:08 PM,41.772939673,-87.680904329,"(41.772939673, -87.680904329)"
56637,12353095,JE214974,03/09/2021 01:30:00 PM,085XX S DAMEN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,614,6,21.0,71,11,1164512.0,1847909.0,2021,05/04/2021 04:47:22 PM,41.738271506,-87.672850131,"(41.738271506, -87.672850131)"
56638,12351902,JE213473,04/27/2021 09:30:00 AM,068XX N HAMILTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2411,24,50.0,2,14,1160777.0,1945292.0,2021,05/04/2021 04:49:08 PM,42.005577435999996,-87.68383466700001,"(42.005577436, -87.683834667)"
56639,12351486,JE212648,04/27/2021 07:45:00 PM,105XX S YATES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,434,4,7.0,51,14,1194208.0,1835584.0,2021,05/04/2021 04:49:08 PM,41.703773632,-87.56445552,"(41.703773632, -87.56445552)"
56640,12350508,JE211710,04/27/2021 12:45:00 PM,073XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,734,7,17.0,67,06,1166958.0,1855856.0,2021,05/04/2021 04:49:08 PM,41.76002733,-87.66366191799999,"(41.76002733, -87.663661918)"
56643,12354740,JE217066,02/22/2021 12:00:00 PM,089XX S HERMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2221,22,21.0,71,11,1166242.0,1845425.0,2021,05/04/2021 04:47:22 PM,41.73141843,-87.666582295,"(41.73141843, -87.666582295)"
56644,12351007,JE212300,04/27/2021 08:56:00 PM,004XX N MC CLURG CT,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1834,18,42.0,8,08B,1179120.0,1903342.0,2021,05/04/2021 04:49:08 PM,41.890064174,-87.61763856299999,"(41.890064174, -87.617638563)"
56646,12353712,JE214887,04/27/2021 06:12:00 PM,028XX W MC LEAN AVE,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,1414,14,1.0,22,08A,1157133.0,1913544.0,2021,05/04/2021 04:49:08 PM,41.91853418,-87.69810720000001,"(41.91853418, -87.6981072)"
56649,12350966,JE212319,04/27/2021 09:57:00 PM,068XX S JUSTINE ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),False,False,725,7,16.0,67,04B,1167182.0,1859434.0,2021,05/04/2021 04:49:08 PM,41.769841049,-87.66273872100001,"(41.769841049, -87.662738721)"
56650,12353016,JE214846,04/23/2021 12:00:00 AM,026XX N ASHLAND AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1932,19,32.0,7,11,1165216.0,1917572.0,2021,05/04/2021 04:47:22 PM,41.92941912,-87.66829484600001,"(41.92941912, -87.668294846)"
56651,12350562,JE211565,04/27/2021 10:06:00 AM,076XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,False,False,621,6,17.0,71,14,1172288.0,1854297.0,2021,05/04/2021 04:49:08 PM,41.755633716999995,-87.644173224,"(41.755633717, -87.644173224)"
56652,12350083,JE211273,04/27/2021 12:59:00 AM,019XX W 47TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,931,9,15.0,61,04A,1164395.0,1873510.0,2021,05/04/2021 04:49:08 PM,41.808526552,-87.67255813,"(41.808526552, -87.67255813)"
56653,12353193,JE215124,04/19/2021 10:00:00 AM,037XX N NORMANDY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1632,16,38.0,17,11,1130771.0,1924444.0,2021,05/04/2021 04:47:22 PM,41.94894005,-87.79471331799999,"(41.94894005, -87.794713318)"
56654,12350320,JE211500,04/27/2021 09:25:00 AM,081XX S JUSTINE ST,0560,ASSAULT,SIMPLE,STREET,False,False,614,6,21.0,71,08A,1167423.0,1850653.0,2021,05/04/2021 04:49:08 PM,41.745739634,-87.662106458,"(41.745739634, -87.662106458)"
56656,12351074,JE212401,04/27/2021 11:35:00 PM,007XX N LA SALLE DR,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",RESTAURANT,False,False,1832,18,2.0,8,08B,1175000.0,1905535.0,2021,05/04/2021 04:49:08 PM,41.896175186,-87.63270312899999,"(41.896175186, -87.632703129)"
56658,12351334,JE212751,04/27/2021 12:00:00 PM,048XX W QUINCY ST,0460,BATTERY,SIMPLE,APARTMENT,False,True,1533,15,28.0,25,08B,1144217.0,1898565.0,2021,05/04/2021 04:49:08 PM,41.877682839,-87.74593891200001,"(41.877682839, -87.745938912)"
56660,12351727,JE213198,04/27/2021 08:00:00 PM,065XX S GREEN ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,723,7,20.0,68,04B,1171762.0,1861481.0,2021,05/04/2021 04:49:08 PM,41.775359043,-87.64589046799999,"(41.775359043, -87.645890468)"
56661,12350168,JE211326,04/27/2021 02:33:00 AM,039XX W HIRSCH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2535,25,26.0,23,14,1150024.0,1909033.0,2021,05/04/2021 04:49:08 PM,41.906297093,-87.72434411100001,"(41.906297093, -87.724344111)"
56662,12350784,JE211869,04/27/2021 02:45:00 PM,008XX E 81ST ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,False,False,631,6,8.0,44,04B,1183413.0,1851478.0,2021,05/04/2021 04:49:08 PM,41.747646305,-87.603490783,"(41.747646305, -87.603490783)"
56663,12351488,JE211785,04/27/2021 01:56:00 PM,018XX W WARNER AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,STREET,False,False,1912,19,47.0,5,04B,1163363.0,1927590.0,2021,05/04/2021 04:49:08 PM,41.956948290999996,-87.674821256,"(41.956948291, -87.674821256)"
56664,12350735,JE211854,04/27/2021 02:43:00 PM,050XX S LOOMIS BLVD,0820,THEFT,$500 AND UNDER,STREET,False,False,933,9,20.0,61,06,1167850.0,1871350.0,2021,05/04/2021 04:49:08 PM,41.802525677,-87.659948032,"(41.802525677, -87.659948032)"
56665,12351354,JE212687,04/27/2021 06:00:00 PM,014XX N MILWAUKEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1424,14,1.0,24,14,1163702.0,1909831.0,2021,05/04/2021 04:49:08 PM,41.908209401,-87.674077016,"(41.908209401, -87.674077016)"
56667,12351014,JE212289,04/27/2021 09:21:00 PM,038XX W GLADYS AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1133,11,28.0,26,04B,1150784.0,1898079.0,2021,05/04/2021 04:49:08 PM,41.87622334,-87.721839082,"(41.87622334, -87.721839082)"
56670,12350388,JE211590,04/27/2021 08:45:00 AM,091XX S STONY ISLAND AVE,0820,THEFT,$500 AND UNDER,HOTEL / MOTEL,False,False,413,4,8.0,48,06,1188389.0,1844677.0,2021,05/04/2021 04:49:08 PM,41.728866416,-87.585474026,"(41.728866416, -87.585474026)"
56671,12351593,JE213124,04/27/2021 03:00:00 PM,019XX W NORTH AVE,0810,THEFT,OVER $500,STREET,False,False,1424,14,1.0,24,06,1162989.0,1910660.0,2021,05/04/2021 04:49:08 PM,41.910499243000004,-87.67667289799999,"(41.910499243, -87.676672898)"
56672,12350672,JE211945,04/27/2021 03:55:00 PM,052XX W 55TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,814,8,23.0,56,14,1142409.0,1867648.0,2021,05/04/2021 04:49:08 PM,41.792875833000004,-87.753344,"(41.792875833, -87.753344)"
56673,12352537,JE213961,04/27/2021 04:15:00 PM,006XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1834,18,42.0,8,06,1177314.0,1904693.0,2021,05/04/2021 04:49:08 PM,41.893812529,-87.62422992399999,"(41.893812529, -87.624229924)"
56674,12351719,JE212860,04/27/2021 12:00:00 PM,035XX N KIMBALL AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1732,17,35.0,21,06,1153099.0,1923246.0,2021,05/04/2021 04:49:08 PM,41.945238279,-87.712670479,"(41.945238279, -87.712670479)"
56675,12353645,JE215469,04/25/2021 06:00:00 PM,087XX S MARQUETTE AVE,051B,ASSAULT,AGGRAVATED - OTHER FIREARM,APARTMENT,False,True,423,4,7.0,46,04A,1195769.0,1847634.0,2021,05/04/2021 04:47:22 PM,41.736801541999995,-87.558342344,"(41.736801542, -87.558342344)"
56677,12350430,JE211490,04/27/2021 09:15:00 AM,086XX S MUSKEGON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,423,4,10.0,46,08B,1196650.0,1848225.0,2021,05/04/2021 04:49:08 PM,41.738401478,-87.55509512799999,"(41.738401478, -87.555095128)"
56678,12351029,JE212287,04/27/2021 09:23:00 PM,114XX S VINCENNES AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,2212,22,34.0,75,04B,1166291.0,1828947.0,2021,05/04/2021 04:49:08 PM,41.68619909,-87.666869995,"(41.68619909, -87.666869995)"
56679,12353894,JE215796,03/18/2021 08:30:00 PM,014XX W PRATT BLVD,0810,THEFT,OVER $500,STREET,False,False,2431,24,49.0,1,06,1165308.0,1945273.0,2021,05/04/2021 04:47:22 PM,42.005429766999995,-87.667165305,"(42.005429767, -87.667165305)"
56680,12353005,JE214778,04/19/2021 09:00:00 AM,092XX S ADA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2222,22,21.0,73,11,1168954.0,1843395.0,2021,05/04/2021 04:47:22 PM,41.725789733,-87.656705656,"(41.725789733, -87.656705656)"
56684,12353432,JE214614,04/24/2021 01:59:00 PM,060XX N AUSTIN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1611,16,39.0,11,06,1135250.0,1939696.0,2021,05/04/2021 04:47:22 PM,41.990714548,-87.777885501,"(41.990714548, -87.777885501)"
56685,12350163,JE211322,04/27/2021 02:29:00 AM,020XX W 22ND PL,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SIDEWALK,True,False,1034,10,25.0,31,14,1163023.0,1889068.0,2021,05/04/2021 04:49:08 PM,41.851248247,-87.677154468,"(41.851248247, -87.677154468)"
56686,12350919,JE211892,04/27/2021 03:20:00 PM,018XX S HALSTED ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CONSTRUCTION SITE,False,False,1235,12,11.0,31,14,1171322.0,1891338.0,2021,05/04/2021 04:49:08 PM,41.857299251,-87.646628768,"(41.857299251, -87.646628768)"
56688,12350828,JE212162,04/27/2021 07:00:00 PM,003XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,True,1225,12,27.0,28,08B,1160452.0,1898418.0,2021,05/04/2021 04:49:08 PM,41.876959088,-87.686332007,"(41.876959088, -87.686332007)"
56689,12350569,JE211752,04/27/2021 01:00:00 PM,062XX S EBERHART AVE,0460,BATTERY,SIMPLE,ALLEY,False,False,313,3,20.0,42,08B,1180650.0,1863845.0,2021,05/04/2021 04:49:08 PM,41.781646505,-87.613235784,"(41.781646505, -87.613235784)"
56692,12350641,JE212019,04/27/2021 02:30:00 PM,001XX N ABERDEEN ST,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1224,12,27.0,28,10,1169111.0,1901339.0,2021,05/04/2021 04:49:08 PM,41.884791005,-87.654454034,"(41.884791005, -87.654454034)"
56695,12351118,JE212509,04/27/2021 09:00:00 PM,037XX S LANGLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,212,2,4.0,36,14,1181315.0,1880133.0,2021,05/04/2021 04:49:08 PM,41.82632683,-87.610295415,"(41.82632683, -87.610295415)"
56697,12350536,JE211791,04/27/2021 01:00:00 PM,008XX E 61ST ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,235,2,20.0,42,06,1182742.0,1864744.0,2021,05/04/2021 04:49:08 PM,41.784065112,-87.605538195,"(41.784065112, -87.605538195)"
56698,12353216,JE215169,04/18/2021 01:00:00 AM,034XX W MONTROSE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1723,17,35.0,16,06,1152499.0,1929025.0,2021,05/04/2021 04:47:22 PM,41.961108163,-87.71472253700001,"(41.961108163, -87.714722537)"
56700,12354066,JE215966,04/26/2021 03:00:00 PM,086XX S INGLESIDE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,632,6,8.0,44,04A,1184065.0,1847892.0,2021,05/04/2021 04:47:22 PM,41.737790735,-87.60121347799999,"(41.737790735, -87.601213478)"
56701,12354037,JE216009,04/26/2021 12:00:00 PM,002XX N CENTRAL AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,1512,15,29.0,25,04B,1139003.0,1901097.0,2021,05/04/2021 04:47:22 PM,41.884727301999995,-87.765022088,"(41.884727302, -87.765022088)"
56702,12350124,JE211268,04/27/2021 12:50:00 AM,048XX W FULTON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,1532,15,28.0,25,04A,1144122.0,1901498.0,2021,05/04/2021 04:49:08 PM,41.885733129,-87.746214056,"(41.885733129, -87.746214056)"
56703,12350330,JE211486,04/27/2021 09:05:00 AM,070XX N SHERIDAN RD,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,2423,24,49.0,1,06,1166603.0,1946949.0,2021,05/04/2021 04:49:08 PM,42.010000989,-87.662352589,"(42.010000989, -87.662352589)"
56704,12350894,JE212149,04/27/2021 07:05:00 PM,040XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,False,True,1114,11,28.0,26,08B,1149482.0,1900185.0,2021,05/04/2021 04:49:08 PM,41.882027795,-87.726564953,"(41.882027795, -87.726564953)"
56705,12350478,JE211492,04/27/2021 08:20:00 AM,112XX S EDBROOKE AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,False,531,5,9.0,49,08B,1179202.0,1830425.0,2021,05/04/2021 04:49:08 PM,41.689971124,-87.61956061,"(41.689971124, -87.61956061)"
56707,12351056,JE212409,04/27/2021 11:56:00 PM,068XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,726,7,17.0,67,08B,1165198.0,1859326.0,2021,05/04/2021 04:49:08 PM,41.769586902,-87.670014276,"(41.769586902, -87.670014276)"
56708,12350751,JE212140,04/27/2021 06:50:00 PM,014XX W 17TH ST,0460,BATTERY,SIMPLE,ALLEY,False,False,1233,12,25.0,31,08B,1167069.0,1891839.0,2021,05/04/2021 04:49:08 PM,41.858766318,-87.662225276,"(41.858766318, -87.662225276)"
56709,12350774,JE212020,04/27/2021 04:17:00 PM,062XX S KEDZIE AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,False,False,823,8,16.0,66,08B,1156132.0,1862862.0,2021,05/04/2021 04:49:08 PM,41.779477279,-87.703151446,"(41.779477279, -87.703151446)"
56710,12351285,JE212667,04/27/2021 05:00:00 PM,066XX S PEORIA ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,723,7,6.0,68,06,1171449.0,1860850.0,2021,05/04/2021 04:49:08 PM,41.773634364,-87.647056346,"(41.773634364, -87.647056346)"
56711,12352173,JE213808,04/27/2021 12:00:00 PM,046XX W BERTEAU AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1722,17,45.0,15,11,1144244.0,1927290.0,2021,05/04/2021 04:49:08 PM,41.956506701,-87.74511637200001,"(41.956506701, -87.745116372)"
56712,12350681,JE212035,04/27/2021 05:00:00 PM,101XX S AVENUE M,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,432,4,10.0,52,08B,1201490.0,1838400.0,2021,05/04/2021 04:49:08 PM,41.711319469,-87.537695593,"(41.711319469, -87.537695593)"
56713,12351579,JE213135,04/27/2021 05:00:00 PM,019XX W OHIO ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - YARD (FRONT / BACK),False,False,1221,12,1.0,24,14,1163463.0,1904031.0,2021,05/04/2021 04:49:08 PM,41.892298805,-87.67511845,"(41.892298805, -87.67511845)"
56714,12353764,JE214835,04/14/2021 10:00:00 AM,049XX N KEDZIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1713,17,33.0,14,11,1154153.0,1932637.0,2021,05/04/2021 04:47:22 PM,41.970986785,-87.70854469,"(41.970986785, -87.70854469)"
56715,12351071,JE212429,04/27/2021 11:15:00 PM,046XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,222,2,4.0,39,08B,1183699.0,1874469.0,2021,05/04/2021 04:49:08 PM,41.810729022,-87.601726053,"(41.810729022, -87.601726053)"
56716,12352892,JE214662,04/25/2021 02:00:00 PM,063XX S MAPLEWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,825,8,16.0,66,06,1160464.0,1862494.0,2021,05/04/2021 04:47:22 PM,41.778379221,-87.68727985700001,"(41.778379221, -87.687279857)"
56718,12354725,JE211547,04/27/2021 10:00:00 AM,054XX S ROCKWELL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,923,9,14.0,63,08B,1159958.0,1868644.0,2021,05/04/2021 04:49:08 PM,41.795266078000004,-87.688965919,"(41.795266078, -87.688965919)"
56719,12353117,JE214357,04/27/2021 08:00:00 PM,028XX N CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1411,14,33.0,21,08B,1159201.0,1918715.0,2021,05/04/2021 04:49:08 PM,41.932681486,-87.69036672200001,"(41.932681486, -87.690366722)"
56720,12350364,JE211543,04/27/2021 02:00:00 AM,015XX N SEDGWICK ST,0810,THEFT,OVER $500,STREET,False,False,1821,18,27.0,8,06,1173365.0,1910580.0,2021,05/04/2021 04:49:08 PM,41.910055413,-87.638558033,"(41.910055413, -87.638558033)"
56721,12353071,JE214943,04/21/2021 07:00:00 AM,061XX N WASHTENAW AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2413,24,40.0,2,11,1157220.0,1940691.0,2021,05/04/2021 04:47:22 PM,41.993025413000005,-87.697046997,"(41.993025413, -87.697046997)"
